,user_id,own_recommendations
1382,1383,"[909714, 995785, 8090521, 6034857, 1075368]"
1383,1384,"[849843, 1133018, 923746, 961554, 1004906]"
1384,1385,"[1029743, 883404, 849843, 844165, 951590]"
1385,1386,"[1005186, 986912, 953476, 995242, 6534178]"
1386,1387,"[878996, 1053690, 844165, 844179, 899624]"
1387,1388,"[1039156, 6534178, 999971, 1098066, 995242]"
1388,1389,"[1058997, 986912, 1126899, 981760, 907014]"
1389,1390,"[5569230, 995242, 849843, 1005186, 994928]"
1390,1391,"[6534178, 860776, 1070015, 904360, 873627]"
1391,1392,"[862349, 5569471, 986912, 908531, 6534178]"
1392,1393,"[1058997, 1082185, 1126899, 901062, 1023720]"
1393,1394,"[862349, 1082185, 962229, 860776, 940947]"
1394,1395,"[1126899, 1058997, 951590, 940947, 983584]"
1395,1396,"[995242, 1133018, 1029743, 908531, 1101010]"
1396,1397,"[1058997, 1106523, 1082185, 883404, 1005186]"
1397,1398,"[1058997, 986912, 5569471, 5569374, 860975]"
1398,1399,"[995242, 986947, 1082185, 909894, 6034857]"
1399,1400,"[940947, 1133018, 1106523, 923746, 1003188]"
1400,1401,"[1058997, 908531, 1126899, 909894, 1044078]"
1401,1402,"[1133018, 1082185, 981760, 849843, 995785]"
1402,1403,"[1075368, 6534178, 5569230, 951590, 1039156]"
1403,1404,"[826249, 1029743, 883404, 1039156, 847982]"
1404,1405,"[5569471, 1056509, 903325, 854852, 844179]"
1405,1406,"[849843, 933835, 8090521, 883404, 1029743]"
1406,1407,"[951590, 1126899, 866227, 1058997, 1082185]"
1407,1408,"[951590, 1029743, 995242, 1133018, 1106523]"
1408,1409,"[908531, 1133018, 1082185, 834484, 849843]"
1409,1410,"[844165, 1029743, 860776, 1026118, 874972]"
1410,1411,"[849843, 1023720, 994928, 995242, 1082185]"
1411,1412,"[1029743, 1082185, 8090521, 903325, 965766]"
1412,1413,"[1070015, 1044078, 1029743, 1043590, 1082185]"
1413,1414,"[1126899, 1058997, 849843, 840361, 1082185]"
1414,1415,"[1095275, 866227, 833025, 908531, 1077555]"
1415,1416,"[962568, 1404121, 6534178, 1082185, 6534178]"
1416,1417,"[6533889, 1133018, 908531, 1106523, 918733]"
1417,1418,"[862349, 1082185, 1070820, 860776, 976998]"
1418,1419,"[1085604, 1133018, 908531, 1070015, 1106523]"
1419,1420,"[849843, 1029743, 879755, 860975, 965766]"
1420,1421,"[1053690, 8090521, 5569230, 962229, 1029743]"
1421,1422,"[1082185, 6534178, 1029743, 995242, 1106523]"
1422,1423,"[986947, 866227, 1082185, 820165, 6534178]"
1423,1424,"[1024306, 1082185, 995242, 1029743, 1127831]"
1424,1425,"[951590, 5569471, 995242, 8090537, 1101010]"
1425,1426,"[844165, 1133018, 1101173, 908531, 826249]"
1426,1427,"[995242, 840361, 951590, 923746, 826249]"
1427,1428,"[6534178, 1029743, 833025, 879755, 5569230]"
1428,1429,"[1058997, 1126899, 1065593, 1124729, 903325]"
1429,1430,"[1126899, 6534178, 5569230, 962229, 951590]"
1430,1431,"[1110572, 5569230, 916122, 1053690, 995785]"
1431,1432,"[1005186, 1127831, 995242, 866227, 1095275]"
1432,1433,"[844165, 873627, 979707, 1081177, 899624]"
1433,1434,"[1075368, 1053690, 1133018, 883404, 995242]"
1434,1435,"[8090521, 8090537, 1029743, 962229, 916122]"
1435,1436,"[1110572, 5569230, 986912, 5569471, 849843]"
1436,1437,"[995242, 5569230, 1044078, 1029743, 1070015]"
1437,1438,"[1028816, 995785, 854852, 1037863, 1127831]"
1438,1439,"[986912, 995242, 933835, 859075, 847982]"
1439,1440,"[844165, 6534178, 1106523, 1092026, 999971]"
1440,1441,"[5569471, 6034857, 5569230, 981760, 1082185]"
1441,1442,"[1106523, 981760, 1062966, 1038217, 999971]"
1442,1443,"[849843, 986947, 1082185, 989101, 5569471]"
1443,1444,"[866227, 1029743, 873627, 951590, 893501]"
1444,1445,"[6034857, 909714, 903325, 1127831, 1065593]"
1445,1446,"[1133018, 923746, 1039156, 1080414, 903325]"
1446,1447,"[844165, 879755, 826249, 1098066, 6534178]"
1447,1448,"[986912, 1029743, 1101010, 962229, 840361]"
1448,1449,"[1126899, 883404, 986912, 995242, 1106523]"
1449,1450,"[849843, 6533765, 6534178, 1096036, 1124729]"
1450,1451,"[1070820, 862349, 6534178, 1082185, 824005]"
1451,1452,"[866227, 989101, 1039156, 5590287, 995242]"
1452,1453,"[1005186, 986912, 1110572, 1058997, 995242]"
1453,1454,"[878996, 6534178, 5569471, 1029743, 834484]"
1454,1455,"[6534178, 854852, 5568378, 904360, 995242]"
1455,1456,"[8090521, 951590, 1106523, 1070015, 1133018]"
1456,1457,"[1106523, 1070015, 1044078, 1085604, 1081177]"
1457,1458,"[6534178, 845208, 981760, 1082185, 874972]"
1458,1459,"[1058997, 834484, 849843, 874972, 844179]"
1459,1460,"[1133018, 995965, 6534178, 951590, 961554]"
1460,1461,"[1029743, 6533889, 6534178, 1082185, 995242]"
1461,1462,"[995242, 1082185, 979707, 1127831, 1095275]"
1462,1463,"[8090537, 6534178, 986912, 1075368, 1005186]"
1463,1464,"[908531, 893501, 854852, 5569471, 904360]"
1464,1465,"[1039156, 878996, 854852, 1075368, 916122]"
1465,1466,"[1058997, 1126899, 1404121, 1029743, 995242]"
1466,1467,"[1085604, 866227, 1005186, 1080414, 1110572]"
1467,1468,"[1070820, 995965, 862349, 860776, 1033142]"
1468,1469,"[1070015, 1058997, 1106523, 879755, 849843]"
1469,1470,"[1070820, 1029743, 862349, 995242, 6534178]"
1470,1471,"[6534178, 913210, 1126899, 826249, 1039156]"
1471,1472,"[1127831, 1065593, 961554, 1007195, 1082185]"
1472,1473,"[1126899, 866211, 903325, 834484, 866227]"
1473,1474,"[1070015, 1106523, 1053690, 1133018, 933835]"
1474,1475,"[1070820, 862349, 6533889, 1056509, 981760]"
1475,1476,"[1058997, 995242, 6533889, 6534166, 862349]"
1476,1477,"[986912, 940947, 1081177, 981760, 1029743]"
1477,1478,"[873627, 1024306, 916122, 1023720, 938700]"
1478,1479,"[1029743, 879755, 995242, 1058997, 883404]"
1479,1480,"[994928, 995242, 1029743, 1044078, 1133018]"
1480,1481,"[951590, 995242, 1065593, 6533765, 1068719]"
1481,1482,"[1026118, 5569230, 923746, 1028816, 995785]"
1482,1483,"[5569230, 6534178, 1070820, 883404, 826249]"
1483,1484,"[1058997, 1127831, 866227, 961554, 840361]"
1484,1485,"[1075368, 1106523, 1056509, 6034857, 933835]"
1485,1486,"[1126899, 860975, 862349, 986912, 893018]"
1486,1487,"[5569230, 940947, 1075368, 951590, 834484]"
1487,1488,"[1126899, 1110572, 1058997, 1082185, 923746]"
1488,1489,"[6534178, 908531, 1029743, 995242, 883404]"
1489,1490,"[995242, 976998, 953476, 916122, 981760]"
1490,1491,"[1082185, 1029743, 951590, 901062, 986947]"
1491,1492,"[995242, 901062, 847982, 866227, 1095275]"
1492,1493,"[1106523, 1133018, 883404, 8090521, 1085604]"
1493,1494,"[995242, 923746, 1133018, 1068719, 857849]"
1494,1495,"[986912, 849843, 976998, 1022254, 1003600]"
1495,1496,"[951590, 1029743, 1101010, 866211, 1106523]"
1496,1497,"[1005186, 1028816, 834484, 1065593, 866211]"
1497,1498,"[5569471, 1082185, 866227, 1127831, 904360]"
1498,1499,"[933835, 1082185, 981760, 961554, 5569471]"
1499,1500,"[951590, 981760, 857849, 1068719, 995785]"
1500,1501,"[1070820, 860776, 862349, 6534178, 961554]"
1501,1502,"[1070820, 862349, 1038217, 1098066, 826249]"
1502,1503,"[5585510, 866227, 849843, 824005, 904360]"
1503,1504,"[1082185, 6534178, 1029743, 995242, 1106523]"
1504,1505,"[1005186, 1053690, 868764, 1133018, 1095275]"
1505,1506,"[849843, 994928, 1044078, 976998, 860776]"
1506,1507,"[879755, 844165, 6534178, 1106523, 962568]"
1507,1508,"[1058997, 1126899, 909894, 847982, 981760]"
1508,1509,"[1095275, 1029743, 6534178, 1005186, 866227]"
1509,1510,"[986912, 1005186, 866227, 1039156, 6534178]"
1510,1511,"[1106523, 862349, 1133018, 908531, 5569230]"
1511,1512,"[1404121, 6534178, 8090521, 1085604, 1005186]"
1512,1513,"[854852, 1085604, 1053690, 940947, 904360]"
1513,1514,"[1126899, 1058997, 1082185, 995965, 1006184]"
1514,1515,"[962229, 933835, 1101010, 5569230, 995242]"
1515,1516,"[844165, 1075368, 1033142, 1053690, 8090537]"
1516,1517,"[1070820, 862349, 908531, 951590, 1082185]"
1517,1518,"[883404, 1029743, 849843, 854852, 1024306]"
1518,1519,"[1070820, 5569230, 8090521, 849843, 860776]"
1519,1520,"[6534178, 995242, 1029743, 826249, 883404]"
1520,1521,"[1133018, 995242, 1053690, 1113588, 1082185]"
1521,1522,"[1095275, 866227, 9526410, 981760, 933835]"
1522,1523,"[1029743, 6534178, 1120741, 893018, 908531]"
1523,1524,"[1126899, 5569471, 5569374, 6534178, 1058997]"
1524,1525,"[849843, 1070015, 844165, 995242, 840361]"
1525,1526,"[844165, 1133018, 986912, 1077555, 8090537]"
1526,1527,"[951590, 6534178, 1029743, 1070820, 5569471]"
1527,1528,"[1075368, 844165, 6534178, 1053690, 1029743]"
1528,1529,"[6534178, 1058997, 1106523, 6533765, 1044078]"
1529,1530,"[1058997, 1082185, 1081177, 6534166, 1028816]"
1530,1531,"[1058997, 1126899, 916122, 1082185, 1075368]"
1531,1532,"[1095275, 5569471, 1039156, 6533889, 6534178]"
1532,1533,"[879755, 1070820, 986912, 1127831, 904360]"
1533,1534,"[1070820, 6534178, 1005186, 862349, 923746]"
1534,1535,"[1106523, 1005186, 844165, 883404, 1133018]"
1535,1536,"[1075368, 6534178, 1126899, 5569471, 1029743]"
1536,1537,"[1106523, 6534178, 1029743, 5569230, 995242]"
1537,1538,"[933835, 1029743, 1075368, 5568378, 1081177]"
1538,1539,"[1082185, 6534178, 1029743, 995242, 1106523]"
1539,1540,"[844165, 1106523, 987562, 1133018, 893501]"
1540,1541,"[1029743, 1082185, 908531, 940947, 962229]"
1541,1542,"[8090521, 1056509, 1133018, 849843, 916122]"
1542,1543,"[1053690, 995242, 845208, 1029743, 953476]"
1543,1544,"[908531, 1058997, 983584, 6534166, 995965]"
1544,1545,"[1106523, 8090521, 1133018, 844179, 923746]"
1545,1546,"[908531, 995242, 965766, 6533765, 1071939]"
1546,1547,"[6534178, 893501, 995242, 909894, 1039156]"
1547,1548,"[1053690, 953476, 1065593, 976998, 904360]"
1548,1549,"[986912, 849843, 866227, 1133018, 1106523]"
1549,1550,"[999971, 1113588, 1133018, 1106523, 6533765]"
1550,1551,"[909894, 1070820, 961554, 1033142, 995242]"
1551,1552,"[1029743, 951590, 1022003, 826249, 1068719]"
1552,1553,"[1038217, 849843, 999971, 995785, 1033142]"
1553,1554,"[986912, 6533765, 6534178, 1005186, 878996]"
1554,1555,"[1005186, 866227, 995242, 844165, 986912]"
1555,1556,"[995242, 1082185, 904360, 840361, 1095275]"
1556,1557,"[1106523, 6534178, 1026118, 860776, 951590]"
1557,1558,"[5569374, 995242, 1005186, 1006184, 1098066]"
1558,1559,"[1075368, 1026118, 940947, 860776, 1106523]"
1559,1560,"[883404, 1029743, 1039156, 995242, 923746]"
1560,1561,"[1126899, 1106523, 1028816, 8090521, 1026118]"
1561,1562,"[1029743, 933835, 995242, 883404, 6534178]"
1562,1563,"[1039156, 1126899, 1070820, 1028816, 860776]"
1563,1564,"[866227, 1028816, 951590, 854852, 1037863]"
1564,1565,"[1404121, 1082185, 6534178, 1029743, 995242]"
1565,1566,"[6534178, 995785, 976199, 979707, 1022254]"
1566,1567,"[1133018, 1082185, 1026118, 981760, 1106523]"
1567,1568,"[1133018, 883404, 923746, 826249, 1098066]"
1568,1569,"[995242, 923746, 844165, 866211, 820165]"
1569,1570,"[908531, 995242, 979707, 5569374, 904360]"
1570,1571,"[1055863, 6534178, 1070820, 844165, 1085604]"
1571,1572,"[1126899, 1058997, 1039156, 995785, 826249]"
1572,1573,"[1005186, 866227, 1095275, 1053690, 860975]"
1573,1574,"[908531, 995242, 1056509, 916122, 847982]"
1574,1575,"[862349, 1070820, 901062, 903325, 1026118]"
1575,1576,"[834484, 849843, 1037863, 909894, 981760]"
1576,1577,"[1029743, 995785, 826249, 999971, 883404]"
1577,1578,"[844165, 916122, 995785, 1029743, 849843]"
1578,1579,"[1005186, 6534178, 951590, 908531, 995242]"
1579,1580,"[1005186, 995242, 995785, 6534166, 857849]"
1580,1581,"[849843, 1070820, 5569471, 1029743, 909714]"
1581,1582,"[1058997, 834484, 1126899, 961554, 916122]"
1582,1583,"[1095275, 844165, 868764, 824005, 1082185]"
1583,1584,"[951590, 1106523, 1053690, 1029743, 6534178]"
1584,1585,"[1126899, 5569471, 6534178, 1058997, 1053690]"
1585,1586,"[986912, 1026118, 916122, 878996, 1028816]"
1586,1587,"[1085604, 6534178, 1029743, 8090521, 840361]"
1587,1588,"[908531, 1095275, 866227, 1028816, 1082185]"
1588,1589,"[840361, 1136257, 1022254, 1037863, 1081177]"
1589,1590,"[1070820, 1029743, 854852, 5569230, 995785]"
1590,1591,"[1070820, 862349, 995785, 849843, 6534166]"
1591,1592,"[6534178, 1058997, 1005186, 933835, 5569471]"
1592,1593,"[840361, 979707, 995242, 995785, 5569471]"
1593,1594,"[1106523, 6533765, 6534178, 1101010, 883404]"
1594,1595,"[1005186, 6534178, 860975, 5568378, 995242]"
1595,1596,"[953476, 1028816, 979707, 995965, 933835]"
1596,1597,"[1133018, 859075, 1051069, 6534178, 6533765]"
1597,1598,"[951590, 986912, 1005186, 995242, 908531]"
1598,1599,"[951590, 1133018, 1065593, 840361, 953476]"
1599,1600,"[6534178, 1133018, 849843, 1039156, 1106523]"
1600,1601,"[862349, 1058997, 1075368, 995785, 979707]"
1601,1602,"[1070820, 1058997, 860776, 1029743, 1126899]"
1602,1603,"[860776, 847982, 1003600, 5569374, 834484]"
1603,1604,"[986912, 1022003, 1050229, 9526410, 901062]"
1604,1605,"[1005186, 986912, 1024306, 1023720, 1038217]"
1605,1606,"[965766, 1113588, 857849, 849843, 1043590]"
1606,1607,"[5569471, 5569230, 8090521, 844165, 1053690]"
1607,1608,"[860776, 1133018, 1082185, 995785, 1026118]"
1608,1609,"[951590, 1070820, 6533889, 1029743, 1082185]"
1609,1610,"[1126899, 840361, 976199, 925626, 1082185]"
1610,1611,"[1003600, 986912, 844165, 1029743, 1026118]"
1611,1612,"[1126899, 1058997, 6534178, 1070820, 1005186]"
1612,1613,"[1029743, 849843, 951590, 994928, 909894]"
1613,1614,"[1082185, 1022254, 1106523, 901062, 878996]"
1614,1615,"[1070015, 995242, 1026118, 1053690, 868764]"
1615,1616,"[962229, 916122, 1101010, 1106523, 951590]"
1616,1617,"[1106523, 951590, 1098066, 1133018, 910032]"
1617,1618,"[862349, 6534178, 1005186, 903325, 1070820]"
1618,1619,"[1075368, 1082185, 6533889, 854852, 6534178]"
1619,1620,"[1106523, 1133018, 1110572, 6534178, 1053690]"
1620,1621,"[849843, 1106523, 1092026, 1101010, 933835]"
1621,1622,"[849843, 1029743, 1082185, 5585510, 6534178]"
1622,1623,"[6533765, 1106523, 6534166, 1098066, 999971]"
1623,1624,"[986912, 5569230, 1026118, 1082185, 1023720]"
1624,1625,"[879755, 1005186, 1106523, 883404, 1133018]"
1625,1626,"[879755, 1082185, 6534178, 1029743, 995242]"
1626,1627,"[6533765, 6534178, 860776, 909714, 1110572]"
1627,1628,"[1110572, 986912, 1106523, 840361, 1082185]"
1628,1629,"[873627, 844165, 1029743, 8090521, 1127831]"
1629,1630,"[1106523, 1058997, 1082185, 981760, 5585510]"
1630,1631,"[1029743, 883404, 826249, 995242, 1098066]"
1631,1632,"[1070820, 862349, 1082185, 909714, 6534178]"
1632,1633,"[951590, 1029743, 976998, 1101010, 854852]"
1633,1634,"[1070820, 844165, 862349, 1065593, 866227]"
1634,1635,"[1085604, 1029743, 951526, 1082185, 6534178]"
1635,1636,"[1098066, 999971, 1106523, 845208, 1085604]"
1636,1637,"[1039156, 1126899, 986912, 951590, 1082185]"
1637,1638,"[1058997, 1126899, 962568, 1055646, 923746]"
1638,1639,"[1133018, 844165, 8090537, 1106523, 904360]"
1639,1640,"[1075368, 8090521, 1106523, 6534178, 951590]"
1640,1641,"[1126899, 1058997, 854852, 908846, 995785]"
1641,1642,"[1106523, 854852, 1133018, 995785, 1082185]"
1642,1643,"[1106523, 6534178, 868764, 999971, 923746]"
1643,1644,"[5569230, 854852, 961554, 995242, 1071939]"
1644,1645,"[976998, 6034857, 878996, 820165, 866211]"
1645,1646,"[1126899, 1058997, 8090537, 908531, 983584]"
1646,1647,"[986947, 981760, 862349, 1082185, 1096036]"
1647,1648,"[6534178, 1106523, 1028816, 908531, 883404]"
1648,1649,"[1133018, 995785, 970030, 1082185, 916122]"
1649,1650,"[6034857, 903325, 962568, 1058997, 860776]"
1650,1651,"[1082185, 1058997, 6034857, 862349, 878996]"
1651,1652,"[5568378, 1075368, 844165, 951590, 962229]"
1652,1653,"[6534178, 1082185, 1029743, 1039156, 904360]"
1653,1654,"[1070820, 5569471, 1082185, 1028816, 5569230]"
1654,1655,"[1029743, 5569471, 866227, 987562, 844179]"
1655,1656,"[986912, 1106523, 1133018, 866211, 1023720]"
1656,1657,"[1053690, 6534178, 1106523, 883404, 6533765]"
1657,1658,"[1006184, 909894, 981760, 995785, 916122]"
1658,1659,"[989101, 1133018, 995242, 1028816, 1029743]"
1659,1660,"[923746, 1106523, 951590, 999971, 849843]"
1660,1661,"[1126899, 6534166, 6533889, 834484, 1082185]"
1661,1662,"[1126899, 1070820, 1127831, 916122, 903325]"
1662,1663,"[6534178, 1070820, 1124729, 987480, 983584]"
1663,1664,"[868764, 1070820, 826249, 6533889, 883404]"
1664,1665,"[6533889, 986912, 1098066, 826249, 909894]"
1665,1666,"[983584, 951590, 962229, 8090537, 1038217]"
1666,1667,"[844165, 1092026, 986912, 1118393, 866211]"
1667,1668,"[6534178, 1106523, 1082185, 1133018, 896369]"
1668,1669,"[1126899, 1082185, 1082185, 6534178, 1029743]"
1669,1670,"[866227, 849843, 951590, 1101010, 6533765]"
1670,1671,"[1126899, 1058997, 901062, 8090537, 1082185]"
1671,1672,"[923746, 5569230, 1070015, 1082185, 1106523]"
1672,1673,"[1053690, 6534178, 1106523, 951590, 1133018]"
1673,1674,"[995242, 849843, 862349, 923746, 896369]"
1674,1675,"[397896, 420647, 1082185, 6534178, 1029743]"
1675,1676,"[1028816, 6534166, 903325, 834484, 878996]"
1676,1677,"[995242, 1029743, 8090521, 981760, 5568378]"
1677,1678,"[1106523, 1029743, 840361, 844179, 940947]"
1678,1679,"[986912, 1080414, 1005186, 908531, 995242]"
1679,1680,"[1058997, 1126899, 1005186, 5569471, 840361]"
1680,1681,"[951590, 995242, 1029743, 1082185, 6534178]"
1681,1682,"[1029743, 918733, 1082185, 6534178, 1029743]"
1682,1683,"[5569471, 893501, 1070820, 9527290, 849843]"
1683,1684,"[1106523, 8090521, 1085604, 8090537, 826249]"
1684,1685,"[866227, 1058997, 5569471, 995242, 1029743]"
1685,1686,"[1005186, 986912, 1022003, 883404, 1106523]"
1686,1687,"[1126899, 1058997, 908531, 826249, 961554]"
1687,1688,"[1053690, 1029743, 883404, 5569230, 6534178]"
1688,1689,"[995242, 6534178, 883404, 994928, 995785]"
1689,1690,"[951590, 1133018, 933835, 1080414, 8090521]"
1690,1691,"[933835, 1133018, 1106523, 1101010, 873627]"
1691,1692,"[6534178, 995242, 1038217, 1080414, 999971]"
1692,1693,"[1126899, 1028816, 1082185, 883404, 1110572]"
1693,1694,"[951590, 1070015, 908531, 6533765, 6534178]"
1694,1695,"[989101, 1095275, 976998, 6533765, 866227]"
1695,1696,"[860776, 1070820, 1024306, 1082185, 1029743]"
1696,1697,"[1044078, 1029743, 1081177, 995242, 5569845]"
1697,1698,"[5585510, 904360, 999971, 879755, 927191]"
1698,1699,"[951590, 847982, 1133018, 1106523, 874972]"
1699,1700,"[1101173, 5568378, 1029624, 833025, 916122]"
1700,1701,"[5569230, 5568378, 995242, 1003600, 995785]"
1701,1702,"[962229, 1101010, 1106523, 933835, 899624]"
1702,1703,"[1106523, 879755, 1039156, 849843, 923746]"
1703,1704,"[866227, 1124729, 1022872, 862349, 1005186]"
1704,1705,"[1070015, 995242, 904360, 826249, 5568378]"
1705,1706,"[5590287, 1101010, 903325, 983584, 1065593]"
1706,1707,"[1085604, 866227, 962229, 1080414, 995242]"
1707,1708,"[951590, 994928, 995242, 1082185, 1029743]"
1708,1709,"[908531, 1080414, 995242, 5569471, 5569374]"
1709,1710,"[1058997, 1126899, 995242, 1082185, 1106523]"
1710,1711,"[849843, 933835, 995965, 845208, 1029743]"
1711,1712,"[1126899, 1058997, 849843, 1082185, 1085604]"
1712,1713,"[1028816, 1082185, 913210, 951590, 1113588]"
1713,1714,"[849843, 903325, 940947, 1133018, 1077555]"
1714,1715,"[862349, 981760, 847270, 1126899, 1058997]"
1715,1716,"[1085604, 995242, 5592931, 999971, 826249]"
1716,1717,"[1029743, 995242, 904360, 1077555, 995785]"
1717,1718,"[1070820, 961554, 1082185, 1005186, 976998]"
1718,1719,"[1070820, 1106523, 840361, 849843, 929668]"
1719,1720,"[862349, 951590, 1070820, 909714, 908531]"
1720,1721,"[1106523, 1005186, 909894, 1133018, 1022254]"
1721,1722,"[1126899, 1058997, 1065593, 994928, 6534178]"
1722,1723,"[834484, 1024306, 878996, 866211, 1133018]"
1723,1724,"[1126899, 1058997, 1127831, 1082185, 5590287]"
1724,1725,"[903325, 986912, 1026118, 1082185, 909714]"
1725,1726,"[6534178, 6034857, 866211, 1126899, 979707]"
1726,1727,"[940947, 995785, 1082185, 6544236, 1082185]"
1727,1728,"[1058997, 1126899, 826249, 1098066, 883404]"
1728,1729,"[1133018, 1075368, 981760, 1005186, 1029743]"
1729,1730,"[6534178, 6533765, 5569230, 5569471, 826249]"
1730,1731,"[1126899, 1058997, 849843, 1106523, 1082185]"
1731,1732,"[1029743, 1133018, 1082185, 933835, 1095275]"
1732,1733,"[986912, 879755, 849843, 961554, 1133018]"
1733,1734,"[1075368, 1026118, 962229, 5569230, 908846]"
1734,1735,"[951590, 995242, 981760, 8090537, 6534178]"
1735,1736,"[1058997, 844165, 893501, 868764, 1070820]"
1736,1737,"[1058997, 961554, 1082185, 901062, 927191]"
1737,1738,"[1133018, 5569471, 923746, 981760, 893501]"
1738,1739,"[1133018, 1053690, 908531, 962229, 1106523]"
1739,1740,"[1075368, 1082185, 1005186, 1127831, 1056509]"
1740,1741,"[1106523, 1110572, 1053690, 847982, 1092026]"
1741,1742,"[826249, 1098066, 12810393, 1029624, 844179]"
1742,1743,"[6534178, 5569230, 1004906, 961554, 893018]"
1743,1744,"[1106523, 1082185, 866211, 1023720, 904360]"
1744,1745,"[849843, 1106523, 854852, 983584, 923746]"
1745,1746,"[1075368, 1106523, 951590, 840361, 1101173]"
1746,1747,"[6534178, 1106523, 962568, 5569471, 903325]"
1747,1748,"[1106523, 1085604, 6534178, 1133018, 962229]"
1748,1749,"[862349, 6534178, 951590, 5569374, 1082185]"
1749,1750,"[849843, 909714, 916122, 1082185, 986912]"
1750,1751,"[1070820, 862349, 1053690, 5569230, 9527290]"
1751,1752,"[951590, 1065593, 1133018, 1106523, 844165]"
1752,1753,"[986912, 879755, 6534178, 866227, 1080414]"
1753,1754,"[995242, 1039156, 1029743, 6533765, 1053690]"
1754,1755,"[951590, 8090521, 901062, 834484, 859075]"
1755,1756,"[1070820, 1126899, 1075368, 6534178, 1082185]"
1756,1757,"[1075368, 8090521, 5569230, 995242, 1051069]"
1757,1758,"[1126899, 1058997, 849843, 1082185, 1127831]"
1758,1759,"[1126899, 1005186, 1058997, 986912, 883404]"
1759,1760,"[983584, 1029743, 860975, 1004906, 1075368]"
1760,1761,"[1133018, 854852, 994928, 1026118, 1082185]"
1761,1762,"[6534178, 1029743, 908531, 883404, 983584]"
1762,1763,"[1075368, 1106523, 834484, 908846, 981760]"
1763,1764,"[1126899, 1058997, 1075368, 6534178, 903325]"
1764,1765,"[1070820, 862349, 908531, 1022003, 951590]"
1765,1766,"[1005186, 866227, 8090537, 1026118, 1133018]"
1766,1767,"[986912, 883404, 1106523, 1110572, 1085604]"
1767,1768,"[6034857, 1024306, 899624, 860776, 995785]"
1768,1769,"[981760, 1039156, 1022254, 8090537, 995242]"
1769,1770,"[1070015, 989101, 6534178, 995242, 1095275]"
1770,1771,"[878996, 1077555, 866211, 968215, 862139]"
1771,1772,"[986912, 995242, 1082185, 860975, 844165]"
1772,1773,"[5569471, 6534178, 860776, 840361, 916122]"
1773,1774,"[8090537, 8090521, 995242, 951590, 1101173]"
1774,1775,"[1126899, 1058997, 1005186, 6534178, 1082185]"
1775,1776,"[862349, 849843, 986912, 1082185, 995242]"
1776,1777,"[1126899, 916122, 1006184, 923746, 1058997]"
1777,1778,"[6534178, 1029743, 951590, 981760, 826249]"
1778,1779,"[862349, 1070820, 908531, 866227, 845208]"
1779,1780,"[1106523, 981760, 857849, 5592931, 951590]"
1780,1781,"[1028816, 6534166, 878996, 1127831, 854852]"
1781,1782,"[5569230, 854852, 1110572, 1033142, 995242]"
1782,1783,"[1058997, 1082185, 904360, 1127831, 6534178]"
1783,1784,"[1126899, 979707, 849843, 878996, 860776]"
1784,1785,"[1126899, 1058997, 862349, 1082185, 866227]"
1785,1786,"[6534178, 1005186, 1095275, 1026118, 961554]"
1786,1787,"[849843, 833025, 1043590, 859075, 1096036]"
1787,1788,"[995242, 909714, 6534178, 1003600, 834484]"
1788,1789,"[1005186, 987562, 1095275, 8090537, 1127831]"
1789,1790,"[1082185, 951590, 5569374, 986947, 834484]"
1790,1791,"[995242, 1039156, 908846, 916122, 976199]"
1791,1792,"[1075368, 1039156, 962229, 933835, 847982]"
1792,1793,"[849843, 1106523, 9526410, 5568378, 866211]"
1793,1794,"[5569230, 1070015, 1110572, 1053690, 1106523]"
1794,1795,"[862349, 1070820, 1085604, 866227, 1055863]"
1795,1796,"[1029743, 951590, 6534178, 965766, 925626]"
1796,1797,"[862349, 860776, 854852, 866227, 981760]"
1797,1798,"[866211, 5569471, 901062, 1082185, 1028816]"
1798,1799,"[1113588, 1026118, 833715, 840361, 903325]"
1799,1800,"[1058997, 6534178, 908531, 1126899, 1082185]"
1800,1801,"[1085604, 1038217, 5569230, 1080414, 1092026]"
1801,1802,"[908846, 1101173, 1007195, 1082185, 1127831]"
1802,1803,"[951590, 5569230, 1056509, 860776, 1029743]"
1803,1804,"[6534178, 1029743, 1127831, 1082185, 995242]"
1804,1805,"[1075368, 1005186, 1110572, 908846, 913210]"
1805,1806,"[1126899, 1029743, 849843, 1022003, 857849]"
1806,1807,"[1126899, 1058997, 860776, 1082185, 981760]"
1807,1808,"[1005186, 1053690, 1110572, 986912, 866227]"
1808,1809,"[995242, 1039156, 860776, 961554, 901062]"
1809,1810,"[908846, 6534178, 849843, 1007195, 994928]"
1810,1811,"[1106523, 6534178, 923746, 1070015, 9527290]"
1811,1812,"[1070015, 849843, 6534178, 1058997, 834484]"
1812,1813,"[8090521, 844179, 874972, 1055646, 1068719]"
1813,1814,"[1029743, 951590, 849843, 995785, 904360]"
1814,1815,"[6534178, 9526410, 849843, 1029743, 940947]"
1815,1816,"[1070820, 6534178, 866227, 1029743, 1056509]"
1816,1817,"[995242, 1082185, 981760, 849843, 866211]"
1817,1818,"[1133018, 883404, 878996, 1098066, 1037863]"
1818,1819,"[995242, 1005186, 860776, 995965, 981760]"
1819,1820,"[1070820, 1082185, 1126899, 903325, 1029743]"
1820,1821,"[1106523, 8090521, 983584, 5568378, 933835]"
1821,1822,"[986912, 1029743, 1106523, 962229, 844165]"
